"Chrom","Start","End","GeneSymbol"
5,51477742,51546983,"LOC106605072"
5,51547479,51642451,"LOC106605070"
5,51658154,51663811,"LOC123743117"
5,51673154,51739758,"LOC106605073"
5,51876842,51944827,"LOC106605074"
5,5190506,5190580,"trnaa-cgc_10"
5,51944795,51949828,"LOC106605076"
5,51992236,52150678,"LOC106605077"
5,52161059,52163025,"LOC106605079"
5,52170171,52176275,"LOC106605080"
5,52192468,52195888,"LOC106605172"
5,52196040,52199663,"LOC106605173"
5,52203884,52221562,"LOC106605082"
5,52221563,52232990,"LOC106605081"
5,5222491,5226400,"LOC106604128"
5,52233260,52253904,"ubxn11"
5,52252223,52266364,"si:ch211-154o6.3"
5,52266645,52274014,"LOC106605085"
5,52275918,52285871,"cops7a"
5,52289858,52294792,"LOC106605088"
5,52295663,52300833,"LOC100136447"
5,52307921,52309839,"LOC123743118"
5,52311099,52329795,"LOC100136501"
5,52331223,52337064,"LOC100169854"
5,52337731,52351824,"ubp5"
5,52352526,52365060,"LOC106605089"
5,52369888,52379131,"LOC106605091"
5,52379827,52393823,"cdca3"
5,52403526,52422412,"LOC106605093"
5,52422748,52465495,"LOC106605095"
5,52450338,52451000,"LOC106605096"
5,52467880,52486651,"LOC106605098"
5,52488429,52488484,"LOC123743269"
5,52489147,52495791,"tpi1b"
5,52505802,52507708,"LOC106605099"
5,52510392,52514088,"LOC106605175"
5,52515525,52518874,"LOC106605100"
5,52519102,52529830,"LOC106605101"
5,52531535,52556475,"LOC106605102"
5,52674686,52712285,"LOC106605103"
5,52721188,52726958,"LOC106605106"
5,52727487,52735589,"LOC106605105"
5,52739129,52746579,"LOC106605108"
5,52745680,52745833,"LOC123743266"
5,52746256,52758810,"LOC106605107"
5,52758502,52770228,"LOC106605109"
5,52774431,52786734,"LOC106605110"
5,52804297,52818010,"LOC106605111"
5,52826366,52853481,"LOC106605112"
5,52858218,52859865,"LOC106605113"
5,52866452,52891680,"mtf1"
5,52891847,52925034,"LOC106605115"
5,52927937,52956885,"LOC106605176"
5,52960365,52969755,"LOC106605116"
5,52979588,53001936,"LOC106605117"
5,53225069,53345860,"LOC106605119"
5,53637726,53639029,"LOC106605177"
5,53651527,53664229,"LOC106604998"
5,53682193,53687134,"LOC106605120"
5,53687401,53689301,"LOC106605178"
5,53689457,53698644,"LOC106605121"
5,53702623,53730841,"LOC106605122"
5,53780266,53799855,"LOC106605123"
5,53814410,53835075,"LOC106605124"
5,53837341,53867459,"LOC106605126"
5,53869794,53897789,"LOC123743119"
5,53917437,53922861,"LOC106605127"
5,53928269,53933693,"LOC106597357"
5,53939091,53944518,"LOC106595495"
5,53949942,53955075,"LOC106605128"
5,53958787,54026177,"LOC106605129"
5,54085463,54119056,"LOC106605130"
5,54125012,54136939,"LOC106605131"
5,54137881,54142455,"LOC123743120"
5,54142517,54173390,"gnl2"
5,54254858,54270465,"LOC106605180"
5,54270486,54287230,"LOC106605132"
5,54342901,54417977,"LOC106605133"
5,54428366,54433497,"LOC106605134"
5,54484663,54488103,"LOC106605135"
5,54489854,54494878,"LOC106605181"
5,54826028,54843063,"LOC106605136"
5,54844257,54870707,"LOC123743121"
5,54871266,54875566,"LOC106605137"
5,54877519,54885955,"LOC106605138"
5,54915603,54935165,"ca108"
5,54942604,54953735,"LOC106605139"
5,54962492,54967229,"LOC106605140"
5,54974937,54979191,"srr35"
5,54993699,54995038,"LOC106605182"
5,54995682,55004115,"LOC106605000"
5,55005724,55007836,"LOC106605142"
5,55030193,55032454,"LOC106605001"
5,55033749,55038198,"LOC123743039"
5,55097547,55109101,"LOC106605145"
5,55189125,55394033,"LOC106605146"
5,55409728,55459593,"LOC106605147"
5,55505880,55522425,"LOC106605148"
5,55542580,55547835,"LOC106605183"
5,55567819,55573661,"LOC106605154"
5,55597787,55607796,"LOC106605152"
5,55608064,55630324,"LOC106605149"
5,55630867,55667925,"LOC106605151"
5,55675954,55684380,"LOC106605002"
5,55684493,55687633,"LOC106605184"
5,55690169,55694833,"LOC106605155"
5,55708494,55721441,"LOC106605156"
5,55725708,55732409,"LOC106605185"
5,55734128,55740049,"LOC106605186"
5,55750533,55907095,"LOC106605157"
5,55981715,55983182,"hamp"
5,55991401,56009036,"LOC106605158"
5,56008964,56018763,"LOC106605159"
5,56019312,56025817,"vsig10l"
5,56037349,56045996,"lim2.5"
5,56047482,56050296,"LOC106605003"
5,56050476,56052803,"LOC106605005"
5,56059288,56078211,"LOC106605162"
5,56085238,56092703,"LOC106605163"
5,56101774,56109689,"LOC106605187"
5,56111083,56147186,"LOC106605164"
5,56150411,56175793,"LOC106605165"
5,56182083,56186696,"LOC106605166"
5,56189855,56219383,"LOC106605167"
5,56242638,56252436,"LOC106605168"
5,56266186,56268027,"LOC106605189"
5,56288042,56292343,"LOC123743040"
5,56305531,56312020,"LOC106605190"
5,56338741,56340517,"LOC123743123"
5,56340525,56352668,"LOC106605169"
5,56381183,56382857,"LOC123743041"
5,56394314,56398779,"LOC123743122"
5,56406434,56411537,"LOC106605239"
5,56420705,56426854,"LOC106605191"
5,56443084,56445961,"LOC106597815"
5,56466862,56494142,"LOC106605238"
5,56495137,56510899,"lsr"
5,56522242,56538268,"LOC106605237"
5,56547456,56566337,"LOC106605236"
5,56577995,56587214,"LOC106605235"
5,56607296,56618602,"LOC106605234"
5,56646808,56672205,"LOC106605233"
5,56673468,56709501,"LOC106605230"
5,56708684,56714338,"si:ch211-225p5.8"
5,56727105,56727813,"LOC123743124"
5,56727882,56730614,"dnajc28"
5,56736026,56737731,"LOC106605228"
5,56737920,56742068,"LOC106605227"
5,56744529,56759389,"LOC106605226"
5,56759526,56762204,"LOC106605196"
5,56764657,56766028,"LOC106605240"
5,56766401,56768973,"LOC123743125"
5,56770975,56787913,"LOC106605224"
5,56788377,56791686,"LOC106605223"
5,56792130,56813253,"LOC106605222"
5,56814612,56817134,"LOC106605221"
5,56818923,56820653,"LOC106605220"
5,56822168,56825038,"mgat1"
5,56825878,56830768,"LOC106605219"
5,56831310,56884020,"LOC106605218"
5,56886848,56889425,"LOC106605217"
5,56891823,56893834,"tnf-alpha-1"
5,56905922,56912149,"LOC123723743"
5,56914412,56931970,"LOC106605216"
5,56932003,56949213,"LOC106605214"
5,56950599,56955017,"tspan13a"
5,56955960,56962759,"ankmy2a"
5,56969942,56972428,"sostdc1"
5,56973121,57009608,"crppa"
5,57032147,57041525,"meox2a"
5,57046131,57097311,"LOC106605209"
5,57106423,57155516,"dgkb"
5,57159653,57177882,"etv1"
5,57207270,57210778,"LOC123743126"
5,57223416,57226791,"LOC106605206"
5,57227568,57230818,"si:dkey-30e9.6"
5,57239134,57240667,"LOC106605204"
5,57241537,57243419,"LOC106605203"
5,57243542,57267087,"LOC106605194"
5,57267460,57269778,"vwde"
5,57278263,57288727,"LOC106605200"
5,57319275,57418577,"LOC106605193"
5,57418932,57425895,"LOC106605258"
5,57454934,57462692,"ica69"
5,57463225,57488574,"LOC106605259"
5,57489196,57498048,"LOC106605261"
5,57498773,57513913,"LOC106605378"
5,57514399,57523137,"LOC106605248"
5,57524835,57527197,"LOC106605263"
5,57526919,57539027,"LOC106605262"
5,57539441,57555200,"LOC106605264"
5,57559866,57574195,"LOC106605265"
5,57588985,57599822,"LOC100136378"
5,57603125,57611006,"LOC106605267"
5,57611218,57644670,"LOC106605266"
5,57706219,57745185,"LOC106605268"
5,57751403,57753694,"LOC106605269"
5,57753068,57763573,"rab5a"
5,57761716,57772560,"LOC106605249"
5,57809092,57863018,"LOC106605270"
5,57994684,58055885,"LOC106605271"
5,58065556,58072652,"LOC106605273"
5,58092768,58159839,"LOC106605274"
5,58169883,58171846,"LOC106605250"
5,58179776,58183491,"LOC123743127"
5,58187539,58196369,"LOC106605275"
5,58196508,58198732,"LOC123743128"
5,58201258,58210302,"tap1"
5,58211430,58217427,"notchl"
5,58217535,58223648,"pbx2"
5,58229117,58232599,"LOC106605277"
5,58237241,58243130,"LOC106605280"
5,58243194,58267406,"LOC106605278"
5,58272646,58284142,"phf1"
5,58288234,58399314,"LOC106605281"
5,58411787,58428308,"LOC106605282"
5,58431307,58449202,"LOC106605285"
5,58453157,58479308,"LOC106605284"
5,58479341,58480284,"LOC106605286"
5,58511505,58516993,"LOC106605288"
5,58516904,58518631,"LOC106605287"
5,58520919,58524700,"rbm8a"
5,58536586,58575046,"LOC106605289"
5,58576788,58613006,"LOC106605290"
5,58628880,58688689,"LOC106605292"
5,58688945,58690682,"bola1"
5,58716126,58735238,"nr2f5"
5,58768175,58777242,"LOC106605294"
5,58786185,58812018,"LOC106605299"
5,58786196,58798713,"LOC106605297"
5,58804339,58808363,"LOC106605295"
5,58862008,58866103,"LOC106605300"
5,58883379,58887912,"rpz5"
5,58899944,58908412,"rpz4"
5,58901446,58903764,"LOC106605305"
5,58924894,58925149,"LOC123743246"
5,58934427,58940949,"LOC123743131"
5,58941030,58943390,"LOC123743130"
5,58952154,58958215,"LOC106605243"
5,58958411,58960773,"LOC123743129"
5,58970343,58976773,"LOC123743132"
5,58976975,58979335,"LOC106597736"
5,58988990,58992388,"m4a8a"
5,58992621,58997933,"LOC106605241"
5,58997893,59004091,"LOC106605306"
5,59004664,59006196,"LOC106605307"
5,59006759,59012776,"raa2a"
5,59016163,59024625,"rb11a"
5,59024789,59036025,"LOC106605309"
5,59050555,59081830,"LOC106605311"
5,59081932,59127597,"LOC106605310"
5,59138508,59140046,"LOC106605314"
5,59140356,59144010,"LOC106605313"
5,59142103,59146272,"LOC123743133"
5,59148757,59158801,"LOC106605315"
5,59159898,59171864,"LOC106605312"
5,59174863,59247509,"LOC106605316"
5,59265988,59284753,"LOC106605318"
5,59322254,59333790,"LOC106605319"
5,59366007,59369751,"LOC106605321"
5,59369872,59391437,"LOC106605320"
5,59394306,59403832,"LOC106605323"
5,59403849,59407243,"cl026"
5,59409550,59411721,"LOC106605324"
5,59418001,59428895,"LOC106605325"
5,59430465,59449890,"LOC106605326"
5,59462993,59485750,"LOC106605327"
5,59497395,59504329,"catk"
5,59505201,59512305,"LOC106605328"
5,59512465,59532425,"onecutl"
5,59546513,59555360,"LOC106605330"
5,59555531,59566064,"ensab"
5,59570165,59571868,"mcl-1"
5,59611647,59622551,"tmod4"
5,59622527,59626505,"scnm1"
5,59626171,59628536,"lysmd1"
5,59631921,59638043,"tnfaip8l2b"
5,59646299,59663881,"LOC106605334"
5,5968845,5981179,"LOC106612276"
5,59784396,59908287,"sema6e"
5,59937151,59944214,"LOC106605340"
5,59944324,59974707,"LOC106605337"
5,59974824,60009465,"LOC106605338"
5,60009639,60013144,"LOC106605252"
5,60021981,60052875,"LOC106605341"
5,60062268,60082227,"LOC106605342"
5,60097712,60105311,"LOC106605254"
5,60109708,60111079,"LOC123723844"
5,60123393,60131166,"LOC106605345"
5,60147403,60153229,"LOC106605344"
5,60156205,60157649,"LOC106605255"
5,60157656,60170901,"LOC106605346"
5,60232752,60247417,"tbx20"
5,6026824,6069196,"LOC106604155"
5,60365549,60381726,"LOC106605348"
5,60395914,60427103,"atg5"
5,60427285,60430953,"LOC106605350"
5,60432657,60443862,"nt5c3"
5,60444067,60444138,"trnap-agg_3"
5,60446090,60552913,"LOC106605256"
5,60620454,60648769,"LOC106605352"
5,60652130,60655082,"LOC106605353"
5,60655333,60657652,"metl6"
5,60663144,60693812,"LOC106605354"
5,60694509,60712850,"can7"
5,60712927,60714954,"pkdc"
5,60717004,60755646,"LOC106605356"
5,60759084,60762674,"LOC106605357"
5,60770151,60783533,"herpud2"
5,60792118,60794967,"sri"
5,60795884,60797853,"LOC106605361"
5,60798428,60801857,"LOC106605360"
5,60802812,60813909,"LOC106605362"
5,6080791,6132464,"LOC106604157"
5,60814501,60826775,"LOC106605365"
5,60827108,60836887,"LOC100136479"
5,60836024,60838527,"LOC123743134"
5,60837964,60838723,"LOC106605380"
5,60860827,60869390,"LOC106605366"
5,60889827,60893311,"LOC106605367"
5,60895870,60895941,"trnae-cuc_106"
5,60896969,60897050,"trnas-aga_4"
5,60896978,60916546,"cfap418"
5,60898188,60898269,"trnas-aga_5"
5,60900988,60914917,"LOC106605368"
5,60919671,60927085,"LOC106605381"
5,60933879,60959318,"LOC106605372"
5,60980310,60993023,"LOC106605374"
5,60993087,61014668,"nagpa"
5,61020770,61034136,"tp53inp1"
5,61037159,61042799,"ccne2"
5,61044677,61157109,"si:dkey-22o22.2"
5,61211305,61212712,"gbp"
5,61222813,61230337,"LOC106605476"
5,61232795,61243795,"LOC106605474"
5,61243884,61252473,"LOC106605475"
5,61253578,61258820,"aldh5a1"
5,61259438,61279447,"LOC106605472"
5,61278292,61284294,"LOC106605390"
5,61334109,61354872,"pnp4b"
5,61366294,61385384,"calb1"
5,61388380,61395341,"decr1"
5,61395400,61398813,"LOC106605469"
5,61398295,61425853,"LOC106605468"
5,61427374,61433783,"LOC106605466"
5,61434341,61499233,"LOC106605464"
5,61505283,61518518,"LOC106605463"
5,61527556,61531561,"tmem79b"
5,61545288,61549704,"LOC100194668"
5,61545689,61545824,"LOC123743263"
5,61550431,61555762,"LOC106605461"
5,61557518,61585981,"gon4lb"
5,61594190,61668531,"LOC106605459"
5,61681994,61684921,"LOC106605388"
5,61692248,61697014,"cr3l4"
5,61697129,61712778,"LOC106605457"
5,61710364,61713659,"LOC106605458"
5,61713184,61730911,"LOC106605456"
5,61734403,61780562,"LOC106605454"
5,61755952,61758830,"LOC123743135"
5,61760034,61761018,"LOC106605455"
5,61768657,61768752,"trnaa-cgc_12"
5,61795642,61820131,"LOC106605453"
5,61841217,61857683,"LOC106605452"
5,61859589,61868516,"LOC106605386"
5,61869098,61885479,"iqgap3"
5,61887592,61904791,"LOC106605451"
5,61946561,61968359,"LOC106605449"
5,61973513,61983350,"polr3gl"
5,62006626,62009341,"LOC106605448"
5,62025886,62037375,"LOC106605446"
5,62037542,62048868,"LOC106605445"
5,62049798,62073231,"plin6"
5,62073433,62083798,"LOC106605444"
5,62084781,62094671,"LOC106605442"
5,62095382,62099699,"LOC106605440"
5,62113590,62117135,"LOC106605441"
5,62130467,62169926,"LOC106605439"
5,62177123,62194839,"LOC106605438"
5,62200950,62204750,"LOC106605437"
5,62209232,62215088,"LOC106605435"
5,62217281,62225434,"LOC106605436"
5,62225794,62227816,"LOC106605434"
5,62227891,62230520,"LOC106605433"
5,62229911,62245470,"LOC100195036"
5,62255526,62274000,"LOC106605431"
5,62285186,62293492,"LOC106605430"
5,62294024,62348620,"LOC106605385"
5,6230224,6248037,"LOC106604160"
5,62303916,62313092,"LOC106605427"
5,62352687,62396316,"LOC106605428"
5,62396187,62423597,"LOC106605429"
5,62424008,62428318,"LOC123743247"
5,62439582,62502001,"LOC123743136"
5,62586201,62610588,"stea4"
5,62611576,62613057,"LOC106605426"
5,6261966,6268663,"LOC106604162"
5,62621290,62628092,"LOC106605425"
5,62684180,62688685,"LOC106605424"
5,62693582,62718357,"LOC106605423"
5,6269935,6289878,"ef-1g"
5,62723623,62744220,"LOC106605422"
5,6272777,6272849,"LOC123743268"
5,62756507,62776462,"LOC106605421"
5,62757657,62757737,"trnat-ugu_55"
5,62759782,62760969,"LOC123743137"
5,62760982,62765364,"LOC123743042"
5,62777019,62777627,"LOC123743138"
5,62777700,62778344,"LOC106608476"
5,62779272,62784542,"LOC123743043"
5,62784547,62785659,"LOC123743139"
5,62787779,62787851,"trnat-ugu_56"
5,62790794,62818954,"LOC106605419"
5,62847111,62869624,"LOC106605418"
5,62870538,62887561,"LOC106605417"
5,62895867,62927806,"LOC106605416"
5,62929704,63012625,"LOC106605415"
5,63017568,63082442,"LOC106605414"
5,63085517,63088781,"LOC106605479"
5,63089326,63099204,"LOC106605413"
5,63099299,63102341,"LOC106605412"
5,63117525,63252410,"LOC106605411"
5,63260527,63317749,"LOC106605399"
5,6330823,6375617,"LOC106604153"
5,63322549,63324744,"LOC123743140"
5,63324475,63403469,"si:ch73-22o12.1"
5,63405677,63422285,"LOC106605403"
5,63428659,63446882,"LOC106605404"
5,63446990,63462333,"LOC106605401"
5,63462544,63467261,"LOC106605405"
5,63468130,63471007,"ino80e"
5,63473802,63479097,"LOC106605408"
5,63479950,63502739,"LOC106605402"
5,63503173,63518387,"mdc1"
5,63519375,63528157,"LOC106605407"
5,63535582,63547491,"LOC106605398"
5,63549113,63616174,"ddr1"
5,63630672,63639005,"LOC106605394"
5,63639371,63645761,"LOC106605395"
5,63645956,63658607,"dcaf13"
5,63660646,63876422,"LOC106605391"
5,63705497,63706590,"LOC106605393"
5,6378256,6426794,"klhl4"
5,63880055,63882774,"LOC106605478"
5,63901425,63953256,"LOC106605383"
5,63992131,64146881,"LOC106579058"
5,64147190,64173385,"si:dkey-122a22.2"
5,64211975,64370554,"LOC100194674"
5,64371247,64379223,"LOC106605546"
5,64380551,64385800,"LOC106605545"
5,64386005,64398892,"LOC106605544"
5,64406844,64411456,"LOC106605543"
5,64412052,64473351,"LOC106605542"
5,64468382,64468454,"trnar-ccg_2"
5,64473882,64485750,"LOC106605527"
5,64489541,64498872,"LOC106605528"
5,64506253,64512809,"LOC106605529"
5,64523920,64570552,"LOC106605530"
5,64570965,64583461,"LOC106605532"
5,64583919,64594769,"LOC106605533"
5,64595784,64606625,"LOC106605534"
5,64608456,64611998,"LOC106605535"
5,64615177,64642186,"LOC106605536"
5,64836340,64853738,"LOC106605537"
5,64854087,64858971,"LOC106605541"
5,64901843,64907483,"LOC106605538"
5,64908357,64912944,"cndp1"
5,64917234,64923323,"LOC106605539"
5,64933786,64943626,"LOC106605526"
5,64946082,64966946,"LOC106605525"
5,64970818,64978042,"LOC106605524"
5,64982583,65005677,"LOC106605522"
5,64986398,64988810,"LOC106605523"
5,65008310,65011241,"LOC106605521"
5,65024289,65068691,"lars2"
5,65076567,65108435,"LOC106605519"
5,65109853,65109925,"trnar-acg_1"
5,65110154,65122794,"LOC106605518"
5,65145212,65167107,"LOC106605517"
5,65177096,65182807,"ggctb"
5,65183254,65188767,"LOC106605509"
5,65193048,65209441,"LOC123743142"
5,65215411,65225131,"LOC106605511"
5,65230532,65232991,"LOC106605513"
5,65236476,65342517,"LOC106605512"
5,65393123,65397731,"LOC123743249"
5,65475850,65480199,"LOC106605516"
5,65482474,65682936,"LOC106605507"
5,65692411,65705524,"LOC106605506"
5,65861355,65997344,"LOC106605505"
5,6589167,6848095,"LOC106604166"
5,65957528,65961210,"LOC106605504"
5,66046195,66141220,"LOC106605503"
5,66335831,66337084,"si:ch211-198c19.1"
5,66343129,66386252,"LOC106605496"
5,66387377,66398411,"LOC106605485"
5,66402491,66426047,"LOC106605501"
5,66478877,66479976,"LOC106605500"
5,66491011,66520538,"LOC106605499"
5,66523599,66687208,"ascc3"
5,66719720,67043291,"LOC106605492"
5,67302157,67314541,"LOC106605588"
5,67330703,67339864,"LOC106605653"
5,67344440,67354830,"LOC106605650"
5,67355420,67357431,"popdc3"
5,67370203,67377079,"stx12"
5,67379783,67383230,"LOC106605649"
5,67383774,67394075,"LOC106605647"
5,67393473,67400808,"LOC106605648"
5,67401944,67402187,"ytx2"
5,67401945,67418901,"LOC106605646"
5,67423322,67424745,"zmp:0000000930"
5,67434934,67447797,"LOC106605645"
5,67447843,67448982,"LOC123743143"
5,67448931,67451584,"LOC106605643"
5,67461598,67466065,"LOC106605642"
5,67466314,67534506,"LOC106605641"
5,67535863,67539754,"fbrl"
5,67551240,67575698,"LOC106605640"
5,67610015,67618493,"LOC106605668"
5,67641171,67644764,"LOC106605667"
5,67656494,67693733,"LOC106605587"
5,67694583,67702404,"LOC106605639"
5,67710325,67716454,"LOC123743144"
5,67719934,67729609,"LOC106605637"
5,67747608,67752186,"LOC123743044"
5,67752191,67763187,"LOC106605585"
5,67764321,67767141,"LOC123743045"
5,67811866,67812900,"LOC106605636"
5,67813291,67818381,"LOC106605635"
5,67817743,67834291,"LOC106605634"
5,67847290,67849093,"LOC106605666"
5,67863533,67868606,"LOC106605633"
5,67870097,67888811,"LOC123723662"
5,67890289,67900846,"LOC106605632"
5,67929611,67946400,"LOC106605631"
5,67959340,67974702,"fxyd9b"
5,67974920,67978357,"fxyd11b"
5,67986581,67992858,"LOC123743145"
5,67994541,68019174,"LOC106605629"
5,68059975,68070566,"LOC106605665"
5,68074832,68075869,"LOC106605664"
5,68094675,68099749,"LOC106605663"
5,68128981,68136223,"LOC106605662"
5,68142797,68159465,"LOC106605627"
5,68171020,68174380,"LOC106605626"
5,68175516,68187140,"LOC123743250"
5,68210843,68229874,"si:dkey-262k9.2"
5,68230695,68249851,"fxyd5b"
5,68251840,68264746,"LOC123743146"
5,68260599,68323414,"nphs1"
5,68427267,68485735,"kirrel3l"
5,68492260,68532452,"zmp:0000001114"
5,68533577,68583519,"LOC106605617"
5,68589524,68595815,"LOC106605620"
5,68589797,68592809,"LOC106605619"
5,68622031,68633306,"LOC106605616"
5,68637406,68638550,"LOC106605580"
5,68647079,68651376,"tm149"
5,68651821,68714643,"LOC106605615"
5,68715409,68717156,"LOC106605614"
5,68718158,68721297,"hspb6l"
5,68721037,68732112,"LOC106605613"
5,68732257,68735349,"lin37"
5,68735001,68737587,"LOC106605612"
5,68742393,68745176,"ctrl"
5,68746262,68751531,"hsc70"
5,68752221,68762363,"LOC106605609"
5,68761766,68770317,"LOC106605611"
5,68811712,68816999,"LOC123743147"
5,68838092,68858122,"LOC106605608"
5,68858793,68859633,"LOC106605658"
5,68874572,68878461,"LOC106605607"
5,68885425,68896178,"LOC123743149"
5,68896505,68903298,"smg9"
5,68902608,68912092,"LOC106605603"
5,68912262,68964949,"LOC106605605"
5,68978580,68988622,"LOC106605606"
5,69001845,69024988,"LOC123743148"
5,69059777,69065761,"LOC106605656"
5,69066808,69072007,"LOC106605602"
5,69096222,69099791,"LOC106605601"
5,69102738,69113839,"LOC106605600"
5,69117607,69182003,"znf1035"
5,69184163,69186724,"LOC123723734"
5,69186948,69199188,"LOC106605597"
5,69199511,69202292,"LOC106605579"
5,69207186,69208820,"prss1"
5,69209098,69210755,"LOC106605596"
5,69210905,69212581,"LOC106605578"
5,69214260,69221489,"LOC106605595"
5,69224504,69229543,"LOC106605594"
5,69229765,69245172,"si:ch211-261d7.6"
5,69254754,69263821,"LOC106605591"
5,69264311,69275425,"zn576"
5,69275497,69277474,"LOC106605592"
5,69292188,69296392,"LOC106605590"
5,69301778,69315221,"LOC106605589"
5,69321437,69468818,"LOC106605679"
5,69474284,69486249,"LOC106605680"
5,69487383,69494601,"LOC106605681"
5,69521976,69605589,"LOC106605682"
5,69614295,69616150,"LOC106605684"
5,69617624,69619834,"LOC106605686"
5,69630322,69633516,"LOC106605687"
5,69634465,69635880,"LOC106605688"
5,69637980,69640218,"apoc1"
5,69646242,69649869,"LOC106605689"
5,69666996,69668801,"LOC123743251"
5,69669680,69671444,"LOC106605691"
5,69674805,69676763,"LOC106605692"
5,69688682,69692193,"LOC106605674"
5,69715734,69743514,"LOC106605693"
5,69743537,69764335,"LOC106605695"
5,69779456,69800918,"LOC106605676"
5,69806361,69821747,"LOC106605696"
5,69823787,69834920,"LOC106605698"
5,69835005,69860371,"LOC106605697"
5,69865494,69886931,"LOC106605677"
5,69887033,69889129,"tryp"
5,69893586,69895753,"LOC106605700"
5,69896396,69897540,"LOC123743046"
5,69904324,69906242,"LOC106598364"
5,69913309,69915231,"trp-i"
5,69922311,69924159,"LOC123743150"
5,69933151,69934359,"LOC106605678"
5,69936957,69938971,"LOC106605701"
5,69939552,69978489,"LOC106605699"
5,69960101,69960696,"LOC123743151"
5,69985959,70027850,"LOC106605704"
5,70028435,70031991,"LOC106605673"
5,70032052,70078650,"arhgef1b"
5,70079561,70138928,"erfl1"
5,70156900,70159593,"LOC123743252"
5,70187080,70189125,"LOC106605717"
5,70190668,70194229,"LOC106605714"
5,70196835,70208148,"LOC106605715"
5,70218371,70229628,"LOC106595974"
5,70224778,70229574,"LOC123743047"
5,70237769,70243603,"LOC106592383"
5,70251544,70256442,"LOC106592382"
5,70257273,70288950,"LOC106605723"
5,70295088,70300546,"LOC106605724"
5,70323934,70329379,"LOC106605567"
5,70335298,70338817,"LOC106605553"
5,70345601,70349113,"cxcr3"
5,70354579,70358917,"LOC106605554"
5,70392038,70394361,"cnfn"
5,70403770,70404663,"LOC123743048"
5,70404699,70407262,"LOC106605550"
5,70412809,70419820,"tlr21"
5,70412828,70436172,"LOC106605558"
5,70443930,70444502,"LOC123743152"
5,70445239,70707272,"LOC106605563"
5,70535847,70536380,"LOC106605560"
5,70613268,70614279,"LOC106605552"
5,70683964,70686665,"LOC123743229"
5,70687684,70692658,"LOC106605565"
5,70709956,70714830,"LOC123743153"
5,70717365,70769232,"LOC106605564"
5,70768392,70783199,"LOC106605720"
5,70777554,70780508,"LOC123743154"
5,70793215,70810803,"LOC106605566"
5,70829346,70840650,"LOC123743253"
5,70852979,70855571,"LOC106605569"
5,70859465,70861439,"LOC123743254"
5,70861692,70865117,"LOC123743255"
5,71037449,71046696,"LOC106605711"
5,71055042,71065926,"LOC106605712"
5,71063,105064,"cysltr1"
5,71073076,71074188,"LOC123743256"
5,71076748,71247389,"LOC106589065"
5,71258575,71292631,"LOC106605866"
5,71295325,71316023,"LOC106605865"
5,71317213,71325745,"LOC106605864"
5,71328671,71430803,"LOC106605863"
5,71454651,71528920,"LOC106576393"
5,71539125,71642995,"LOC106595289"
5,71652375,71653719,"LOC106605861"
5,71656937,71672165,"LOC106605858"
5,71674496,71676923,"LOC106605857"
5,71677406,71685255,"LOC106597663"
5,71688390,71691951,"LOC106605860"
5,71695114,71699114,"LOC123743155"
5,71702473,71813529,"LOC106605862"
5,71813780,71869149,"LOC106605718"
5,71869718,71908653,"LOC106576571"
5,71909352,71912538,"ret1"
5,71913250,71934461,"LOC106576603"
5,71934660,71947176,"LOC106597909"
5,71964788,71976317,"LOC106605721"
5,71991769,71998207,"LOC106576275"
5,72002274,72008714,"tapbpl"
5,72008792,72017400,"LOC106576624"
5,72017917,72019641,"LOC106576283"
5,72025570,72029031,"LOC106576634"
5,72029034,72046644,"LOC106605732"
5,72045866,72045952,"trnav-uac_23"
5,72048176,72060563,"tnr1a"
5,72068537,72072656,"LOC106576947"
5,72072778,72080789,"LOC106576951"
5,72084064,72117096,"LOC106576644"
5,72117250,72125685,"LOC106576962"
5,72127866,72132750,"LOC100136417"
5,72137915,72142429,"anfc1"
5,72155245,72169426,"LOC106605733"
5,72166616,72166894,"LOC123743267"
5,72169697,72173912,"LOC106605735"
5,72173963,72180358,"LOC106576663"
5,72189384,72197702,"LOC106576677"
5,72206569,72232719,"LOC106576313"
5,72247765,72294814,"LOC106576679"
5,72296200,72364244,"LOC106592935"
5,72365125,72378406,"LOC106591706"
5,72389192,72394579,"LOC106605737"
5,72408127,72412008,"LOC100196661"
5,72412218,72423986,"LOC106605832"
5,72427232,72436124,"LOC106605834"
5,72443359,72450360,"mprd"
5,72457189,72471622,"LOC106605835"
5,72472073,72474859,"grl1"
5,72475141,72483640,"LOC106605836"
5,72492932,72510872,"LOC106605837"
5,72530295,72595675,"LOC106605839"
5,72562095,72565337,"LOC106605840"
5,72598797,72622430,"LOC106605841"
5,72622751,72626340,"LOC106605842"
5,72643428,72660877,"LOC106605843"
5,72648490,72659470,"LOC106605844"
5,72671087,72671139,"LOC123743258"
5,72700631,72709530,"LOC106605829"
5,72709666,72712518,"LOC106575140"
5,72718432,72720620,"LOC106575151"
5,72720862,72730442,"necp1"
5,72789917,72799639,"LOC106576877"
5,72808541,72829050,"epn1"
5,72834413,72836723,"LOC106605821"
5,72836622,72839881,"LOC106605822"
5,72840143,72848362,"si:ch211-149k23.9"
5,72853668,72863334,"LOC106605819"
5,72869316,72870707,"LOC106605828"
5,72877783,72895196,"LOC123743156"
5,72895617,72897040,"tmem238a"
